event_date,event_name,fighter1,fighter2,pass_stat_f1,pass_stat_f2,round_,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,time,weight_class,win_method_finish,win_method_type,winner,f1_dob,f1_record,f1_height,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_sub_avg,f1_td_acc,f1_td_avg,f1_td_def,f1_weight,f2_dob,f2_record,f2_height,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_sub_avg,f2_td_acc,f2_td_avg,f2_td_def,f2_weight
September 15 2018,UFC Fight Night: Hunt vs. Oleinik,Shamil Abdurakhimov,Andrei Arlovski,0,0,3,32,18,0,0,2,2,5,Heavyweight,,U-DEC,Shamil Abdurakhimov,Sep 02 1981,Record: 20-5-0,6' 3",76,2.45,2.45,Orthodox,44,58,0.2,24,1.23,47,235,Feb 04 1979,Record: 28-19-0 (2 NC),6' 3",77,2.69,3.55,Orthodox,44,59,0.3,36,0.52,79,240
September 15 2018,UFC Fight Night: Hunt vs. Oleinik,Aleksei Kunchenko,Thiago Alves,0,0,3,44,56,0,0,1,0,5,Welterweight,,U-DEC,Aleksei Kunchenko,May 02 1984,Record: 20-1-0,5' 8",70,2.4,3.62,Orthodox,42,65,0,33,0.33,86,170,Oct 03 1983,Record: 28-15-0,5' 9",70,3.42,3.73,Orthodox,41,62,0.3,60,0.71,63,170
September 15 2018,UFC Fight Night: Hunt vs. Oleinik,Khalid Murtazaliev,CB Dollaway,5,2,2,48,4,0,3,5,2,5,Middleweight,Punches,KO/TKO,Khalid Murtazaliev,Jul 15 1993,Record: 14-2-0,6' 0",76,0.4,4.8,Orthodox,69,78,0,100,7.5,33,185,Aug 10 1983,Record: 18-10-0,6' 2",76,2.58,2.65,Orthodox,47,54,1.2,54,3.55,62,185
September 15 2018,UFC Fight Night: Hunt vs. Oleinik,Petr Yan,Jinsoo Son,0,0,3,100,58,0,0,0,1,5,Bantamweight,,U-DEC,Petr Yan,Feb 11 1993,Record: 14-1-0,5' 7",67,3.15,5.65,Switch,46,67,0.2,53,1.73,87,135,Apr 01 1993,Record: 9-4-0,5' 6",69,7.63,5.1,Orthodox,36,52,0,25,1.5,100,135
September 15 2018,UFC Fight Night: Hunt vs. Oleinik,Rustam Khabilov,Kajan Johnson,0,0,3,17,44,0,0,3,0,5,Lightweight,,S-DEC,Rustam Khabilov,Nov 04 1986,Record: 24-4-0,5' 8",73,2.16,1.98,Orthodox,34,65,0.1,41,3.95,61,155,Apr 21 1984,Record: 23-14-1,5' 11",75,1.59,2.47,Orthodox,42,64,0.2,37,1.54,62,155
September 15 2018,UFC Fight Night: Hunt vs. Oleinik,Mairbek Taisumov,Desmond Green,0,0,3,27,27,0,0,0,0,5,Lightweight,,U-DEC,Mairbek Taisumov,Aug 08 1988,Record: 27-6-0,5' 9",73,3.03,2.98,Orthodox,39,64,0,63,1.34,88,155,Oct 11 1989,Record: 23-8-0,5' 10",73,2.51,3.7,Southpaw,46,69,0,50,1.62,75,155
September 15 2018,UFC Fight Night: Hunt vs. Oleinik,Magomed Ankalaev,Marcin Prachnio,0,0,1,12,3,0,0,0,0,3.09,Light Heavyweight,Kick,KO/TKO,Magomed Ankalaev,Jun 02 1992,Record: 12-1-0,6' 3",75,1.15,3.32,Orthodox,56,68,0,33,0.69,85,205,Jul 14 1988,Record: 13-4-0,6' 3",74,2.92,2.39,Orthodox,39,52,0,0,0,0,205
September 15 2018,UFC Fight Night: Hunt vs. Oleinik,Jordan Johnson,Adam Yandiev,4,0,2,35,1,2,0,3,0,0.42,Middleweight,Arm Triangle,SUB,Jordan Johnson,Nov 18 1988,Record: 10-0-0,6' 2",79,2.64,3.45,Orthodox,47,53,1.2,42,3.25,100,205,Aug 07 1988,Record: 9-1-0,5' 9",74,6.14,0.18,Orthodox,8,36,0,0,0,25,185
September 15 2018,UFC Fight Night: Hunt vs. Oleinik,Ramazan Emeev,Stefan Sekulic,1,0,3,36,22,1,0,2,1,5,Welterweight,,U-DEC,Ramazan Emeev,May 23 1987,Record: 18-4-0,5' 10",76,1.73,2.38,Southpaw,43,70,0.2,22,1.5,80,170,Feb 12 1992,Record: 12-3-0,6' 0",75,2.4,1.47,Southpaw,37,57,0,20,1,33,170
September 15 2018,UFC Fight Night: Hunt vs. Oleinik,Merab Dvalishvili,Terrion Ware,4,0,3,62,8,0,0,5,0,5,Bantamweight,,U-DEC,Merab Dvalishvili,Jan 10 1991,Record: 9-4-0,5' 6",68,2.2,3.75,Orthodox,37,55,0,43,6.75,80,135,Mar 31 1986,Record: 17-9-0,5' 8",71,6.07,4.02,Orthodox,32,50,0,22,0.5,44,135
September 22 2018,UFC Fight Night: Marreta vs. Anders,Thiago Santos,Eryk Anders,1,2,3,100,32,0,1,1,6,5,Light Heavyweight,,KO/TKO,Thiago Santos,Jan 07 1984,Record: 21-7-0,6' 2",76,2.19,4.44,Orthodox,47,57,0.1,40,0.83,68,205,Apr 21 1987,Record: 13-4-0,6' 1",75,4.15,3.06,Southpaw,45,52,0.1,40,1.51,76,205
September 22 2018,UFC Fight Night: Marreta vs. Anders,Alex Oliveira,Carlo Pedersoli,0,0,1,7,2,0,0,0,0,0.39,Welterweight,Punch,KO/TKO,Alex Oliveira,Feb 21 1988,Record: 19-8-1 (2 NC),5' 11",76,2.25,2.9,Orthodox,50,46,0.7,39,2.86,61,170,Jun 08 1993,Record: 11-3-0,5' 11",75,4.12,4.17,Southpaw,37,61,0,44,2.91,0,170
September 22 2018,UFC Fight Night: Marreta vs. Anders,Rogerio Nogueira,Sam Alvey,0,0,2,26,34,0,0,0,0,1,Light Heavyweight,Punch,KO/TKO,Rogerio Nogueira,Jun 02 1976,Record: 23-9-0,6' 2",75,2.27,2.39,Southpaw,34,60,0.8,44,0.67,62,205,May 06 1986,Record: 33-13-0 (1 NC),6' 2",75,3.2,3.05,Southpaw,44,55,0.1,16,0.09,82,205
September 22 2018,UFC Fight Night: Marreta vs. Anders,Andre Ewell,Renan Barao,0,3,3,53,44,0,2,1,3,5,Bantamweight,,S-DEC,Andre Ewell,Jan 21 1988,Record: 15-6-0,5' 8",75,3.83,3.32,Southpaw,39,54,0,50,0.26,61,135,Jan 31 1987,Record: 36-9-0 (1 NC),5' 6",70,3.9,3.78,Orthodox,36,57,0.5,41,1.49,91,145
September 22 2018,UFC Fight Night: Marreta vs. Anders,Randa Markos,Marina Rodriguez,4,0,3,48,60,0,0,2,0,5,Women's Strawweight,,M-DEC,Randa Markos,Aug 10 1985,Record: 10-8-1,5' 4",63,3.11,3.01,Orthodox,41,61,0.3,27,1.38,57,115,Apr 29 1987,Record: 12-0-2,5' 6",65,3.57,5.6,Orthodox,50,53,0.2,33,0.48,70,115
September 22 2018,UFC Fight Night: Marreta vs. Anders,Charles Oliveira,Christos Giagos,3,0,2,28,18,1,0,2,0,3.22,Lightweight,Rear Naked Choke,SUB,Charles Oliveira,Oct 17 1989,Record: 28-8-0 (1 NC),5' 10",74,3.03,3.21,Orthodox,50,54,2.8,42,2.77,58,155,Jan 23 1990,Record: 17-8-0,5' 10",71,2.73,3.05,Orthodox,40,49,0.4,42,2.74,50,155
September 22 2018,UFC Fight Night: Marreta vs. Anders,Francisco Trinaldo,Evan Dunham,1,0,2,28,25,0,0,0,1,4.1,Lightweight,Knee,KO/TKO,Francisco Trinaldo,Aug 24 1978,Record: 24-7-0,5' 9",70,2.47,3.09,Southpaw,44,60,0.5,45,1.08,61,155,Dec 18 1981,Record: 18-8-1,5' 10",70,3.54,5.35,Southpaw,39,61,1,33,1.83,80,155
September 22 2018,UFC Fight Night: Marreta vs. Anders,Ryan Spann,Luis Henrique,5,2,3,46,30,1,1,0,4,5,Light Heavyweight,,U-DEC,Ryan Spann,Aug 24 1991,Record: 17-5-0,6' 5",79,2.54,3.26,Orthodox,43,52,2.4,33,0.6,60,205,Aug 21 1993,Record: 10-5-0 (1 NC),6' 2",74,2.22,1.81,Orthodox,43,47,1,36,3.09,50,243
September 22 2018,UFC Fight Night: Marreta vs. Anders,Augusto Sakai,Chase Sherman,1,0,3,111,79,0,0,1,0,4.03,Heavyweight,Punches,KO/TKO,Augusto Sakai,May 09 1991,Record: 14-1-1,6' 3",77,3.77,5.51,Orthodox,46,57,0,50,0.24,88,265,Nov 16 1989,Record: 11-6-0,6' 4",78,5.76,5.81,Orthodox,43,51,0,0,0,77,250
September 22 2018,UFC Fight Night: Marreta vs. Anders,Sergio Moraes,Ben Saunders,4,1,2,2,1,2,0,2,0,4.42,Welterweight,Arm Triangle,SUB,Sergio Moraes,Jul 23 1982,Record: 14-7-1,6' 0",72,3.73,2.42,Orthodox,42,59,0.4,38,1.2,75,170,Apr 13 1983,Record: 22-13-2,6' 2",77,3.58,3.23,Orthodox,50,51,1.3,40,0.2,66,170
September 22 2018,UFC Fight Night: Marreta vs. Anders,Mayra Bueno Silva,Gillian Robertson,0,2,1,11,11,1,0,0,1,4.55,Women's Flyweight,Armbar,SUB,Mayra Bueno Silva,Aug 22 1991,Record: 6-0-0,5' 6",null,2.24,2.24,Orthodox,34,38,3,0,0,66,135,May 17 1995,Record: 7-4-0,5' 5",63,2.75,2.18,,50,54,1.3,47,3.44,0,125
September 22 2018,UFC Fight Night: Marreta vs. Anders,Thales Leites,Hector Lombard,0,0,3,54,46,0,0,2,0,5,Middleweight,,U-DEC,Thales Leites,Sep 06 1981,Record: 28-9-0,6' 1",78,2.99,2.13,Orthodox,40,52,1.1,27,2.1,30,185,Feb 02 1978,Record: 34-10-1 (2 NC),5' 9",71,3.35,3.02,Southpaw,46,53,0.5,48,1.69,77,185
September 22 2018,UFC Fight Night: Marreta vs. Anders,Elizeu Zaleski dos Santos,Luigi Vendramini,0,1,2,15,4,0,1,0,0,1.2,Welterweight,Flying Knee,KO/TKO,Elizeu Zaleski dos Santos,Dec 11 1986,Record: 21-6-0,5' 11",73,3.03,4.18,Orthodox,39,61,0.6,14,0.45,48,170,Jan 16 1996,Record: 8-1-0,5' 8",null,2.37,0.63,Orthodox,23,53,2.4,0,0,0,170
September 22 2018,UFC Fight Night: Marreta vs. Anders,Livinha Souza,Alex Chambers,2,0,1,10,4,1,0,1,0,1.21,Women's Strawweight,Guillotine Choke,SUB,Livinha Souza,Mar 11 1991,Record: 13-2-0,5' 3",63,3.45,1.79,Orthodox,37,62,1.9,50,3.35,25,115,Oct 25 1978,Record: 5-5-0,5' 3",63,5.1,2.97,,54,50,1,41,2.31,53,115
October 06 2018,UFC 229: Khabib vs. McGregor,Khabib Nurmagomedov,Conor McGregor,5,0,4,70,51,1,0,3,0,3.03,Lightweight,Neck Crank,SUB,Khabib Nurmagomedov,Sep 20 1988,Record: 28-0-0,5' 10",70,1.65,4.11,Orthodox,49,67,0.7,47,5.35,84,155,Jul 14 1988,Record: 21-4-0,5' 9",74,4.43,5.27,Southpaw,48,55,0,62,0.75,70,155
October 06 2018,UFC 229: Khabib vs. McGregor,Tony Ferguson,Anthony Pettis,0,0,2,114,45,0,0,0,0,5,Lightweight,,KO/TKO,Tony Ferguson,Feb 12 1984,Record: 26-3-0,5' 11",76,3.75,5.81,Orthodox,45,63,1.4,42,0.56,75,155,Jan 27 1987,Record: 22-9-0,5' 10",72,3.48,2.97,Orthodox,46,53,1.2,54,0.69,58,170
October 06 2018,UFC 229: Khabib vs. McGregor,Dominick Reyes,Ovince Saint Preux,0,0,3,94,38,0,0,0,1,5,Light Heavyweight,,U-DEC,Dominick Reyes,Dec 26 1989,Record: 12-0-0,6' 4",77,2.24,5.03,Southpaw,52,57,0.4,16,0.39,84,205,Apr 08 1983,Record: 24-13-0,6' 3",80,2.86,2.59,Southpaw,46,44,0.6,40,1.34,65,205
October 06 2018,UFC 229: Khabib vs. McGregor,Derrick Lewis,Alexander Volkov,0,3,3,39,121,0,0,0,1,4.49,Heavyweight,Punches,KO/TKO,Derrick Lewis,Feb 07 1985,Record: 22-7-0 (1 NC),6' 3",79,2.29,2.63,Orthodox,49,44,0,25,0.52,53,260,Oct 24 1988,Record: 31-7-0,6' 7",80,2.48,5.36,Orthodox,60,58,0.2,75,0.75,76,250
October 06 2018,UFC 229: Khabib vs. McGregor,Michelle Waterson,Felice Herrig,2,0,3,76,51,0,0,0,1,5,Women's Strawweight,,U-DEC,Michelle Waterson,Jan 06 1986,Record: 17-7-0,5' 3",62,3.88,3.35,Orthodox,53,48,1.2,50,1.88,57,115,Sep 18 1984,Record: 14-8-0,5' 4",65,4.89,3.69,Orthodox,36,50,0.9,30,1.2,76,115
October 06 2018,UFC 229: Khabib vs. McGregor,Jussier Formiga,Sergio Pettis,2,0,3,18,30,0,0,2,0,5,Flyweight,,U-DEC,Jussier Formiga,Apr 14 1985,Record: 23-6-0,5' 5",67,2.23,1.38,Orthodox,38,65,0.6,39,1.95,86,125,Aug 18 1993,Record: 18-5-0,5' 6",69,2.91,3.88,Orthodox,37,65,0.4,40,0.85,67,125
October 06 2018,UFC 229: Khabib vs. McGregor,Vicente Luque,Jalin Turner,0,0,1,41,31,0,0,0,0,3.52,Welterweight,Punches,KO/TKO,Vicente Luque,Nov 27 1991,Record: 17-7-1,5' 11",75,5.34,5.18,Orthodox,53,51,1,50,0.82,64,170,May 18 1995,Record: 8-5-0,6' 3",77,4.69,5.66,Southpaw,45,48,0.6,100,0.61,71,155
October 06 2018,UFC 229: Khabib vs. McGregor,Aspen Ladd,Tonya Evinger,1,0,1,50,9,0,0,0,0,3.26,Women's Bantamweight,Punches,KO/TKO,Aspen Ladd,Mar 01 1995,Record: 9-1-0,5' 6",66,4.84,5.22,Orthodox,55,46,1.2,75,2.45,66,135,Jun 04 1981,Record: 19-8-0 (1 NC),5' 7",70,4.02,1.16,Orthodox,42,38,0.9,30,0.93,33,135
October 06 2018,UFC 229: Khabib vs. McGregor,Scott Holtzman,Alan Patrick,4,0,3,73,25,0,0,1,0,3.42,Lightweight,Elbows,KO/TKO,Scott Holtzman,Sep 30 1983,Record: 13-3-0,5' 9",69,3.27,4.36,Orthodox,50,55,0.2,58,2.37,64,155,Jul 19 1983,Record: 15-2-0,5' 11",74,2.39,1.88,Southpaw,43,45,0.4,40,3.92,66,155
October 06 2018,UFC 229: Khabib vs. McGregor,Yana Kunitskaya,Lina Lansberg,2,0,3,72,43,1,1,5,0,5,Women's Bantamweight,,U-DEC,Yana Kunitskaya,Nov 11 1989,Record: 12-5-0 (1 NC),5' 6",68,4.12,5.05,Orthodox,52,49,0.3,53,2.39,20,135,Mar 13 1982,Record: 10-4-0,5' 7",65,3.9,3.21,Orthodox,57,45,0.2,33,0.83,52,135
October 06 2018,UFC 229: Khabib vs. McGregor,Nik Lentz,Gray Maynard,3,0,2,75,13,1,0,2,0,1.19,Lightweight,Kick,KO/TKO,Nik Lentz,Aug 13 1984,Record: 30-10-2 (1 NC),5' 8",68,3.09,3.47,Orthodox,50,49,1.3,34,3.59,44,155,May 09 1979,Record: 14-8-1 (1 NC),5' 9",70,2.64,1.92,Orthodox,32,66,0.7,47,2.91,81,155
October 06 2018,UFC 229: Khabib vs. McGregor,Anthony Rocco Martin,Ryan LaFlare,4,0,3,36,35,1,0,0,0,1,Welterweight,Kick,KO/TKO,Anthony Rocco Martin,Dec 11 1989,Record: 17-5-0,6' 0",73,2.45,2.7,Orthodox,36,59,1.1,25,0.68,64,170,Oct 01 1983,Record: 14-3-0,6' 1",74,1.86,2.89,Southpaw,40,63,0.2,44,2.13,58,170
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Anthony Smith,Volkan Oezdemir,1,2,3,63,77,2,0,1,1,4.26,Light Heavyweight,Rear Naked Choke,SUB,Anthony Smith,Jul 26 1988,Record: 32-14-0,6' 4",76,4.28,3.06,Orthodox,47,44,0.8,26,0.41,51,205,Sep 19 1989,Record: 16-4-0,6' 2",75,3.93,5.04,Orthodox,46,57,0,22,0.48,76,205
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Michael Johnson,Artem Lobov,0,0,3,99,67,0,0,1,0,5,Featherweight,,U-DEC,Michael Johnson,Jun 04 1986,Record: 20-15-0,5' 10",73,3.92,4.22,Southpaw,37,58,0.1,45,0.52,78,155,Aug 11 1986,Record: 14-15-1 (1 NC),5' 9",65,4.82,3.52,Southpaw,41,50,0,25,0.39,52,145
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Misha Cirkunov,Patrick Cummins,1,0,1,11,3,2,0,1,0,2.4,Light Heavyweight,Arm Triangle,SUB,Misha Cirkunov,Feb 27 1987,Record: 15-5-0,6' 3",77,2.89,4.18,Orthodox,52,62,2.4,57,4.42,71,205,Nov 16 1980,Record: 10-7-0,6' 2",76,3.35,4.26,Orthodox,50,55,0.1,41,4.49,28,205
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Andre Soukhamthath,Jonathan Martinez,1,1,3,79,71,1,0,3,1,5,Bantamweight,,U-DEC,Andre Soukhamthath,Oct 23 1988,Record: 13-8-0,5' 9",70,4.31,2.77,Orthodox,44,49,0.2,53,1.25,58,135,Apr 20 1994,Record: 11-2-0,5' 8",70,2.8,3.42,Southpaw,48,61,0,50,0.68,33,135
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Gian Villante,Ed Herman,0,0,3,81,84,0,0,0,0,5,Light Heavyweight,,S-DEC,Gian Villante,Aug 18 1985,Record: 17-11-0,6' 3",76,5.34,4.26,Orthodox,42,55,0,23,0.53,83,205,Oct 02 1980,Record: 26-14-0 (1 NC),6' 1",77,3.13,3.33,Orthodox,49,44,1.2,48,2.2,59,205
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Court McGee,Alex Garcia,4,2,3,51,27,0,0,2,1,5,Welterweight,,U-DEC,Court McGee,Dec 12 1984,Record: 20-9-0,5' 11",75,3.8,4.86,Orthodox,35,61,0.4,21,1.71,63,170,Jul 14 1987,Record: 15-6-0,5' 9",72,3.03,1.81,Orthodox,31,59,0.1,52,3.72,66,170
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Sean Strickland,Nordine Taleb,1,0,2,65,48,0,0,0,0,3.1,Welterweight,Punch,KO/TKO,Sean Strickland,Feb 27 1991,Record: 20-3-0,6' 1",76,3.62,4.34,Orthodox,35,64,0.5,57,1.37,81,170,Jun 10 1981,Record: 15-7-0,6' 1",74,2.62,3.66,Orthodox,51,66,0,76,1.94,73,170
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Nasrat Haqparast,Thibault Gouti,0,0,3,124,78,0,0,0,0,5,Lightweight,,U-DEC,Nasrat Haqparast,Aug 22 1995,Record: 11-2-0,5' 10",72,3.2,5.24,Southpaw,46,75,0,25,0.3,78,155,Feb 27 1987,Record: 12-5-0,5' 10",72,5.64,3.68,Orthodox,34,50,0.3,80,1.23,83,155
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Calvin Kattar,Chris Fishgold,0,0,1,24,20,0,0,0,1,4.11,Featherweight,Punch,KO/TKO,Calvin Kattar,Mar 26 1988,Record: 20-4-0,5' 11",72,6.36,5.12,Orthodox,41,57,0,33,0.47,77,145,Jun 06 1992,Record: 18-3-1,5' 8",68,2.53,2.53,Orthodox,31,53,1.5,50,4.55,33,145
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Talita Bernardo,Sarah Moras,6,3,3,60,37,1,0,2,1,5,Women's Bantamweight,,U-DEC,Talita Bernardo,Mar 04 1987,Record: 6-4-0,5' 4",68,4.04,3.12,Orthodox,42,55,0.5,22,1.62,28,135,Apr 30 1988,Record: 6-6-0,5' 7",67,3.17,2.04,,41,44,1.1,23,0.91,37,135
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Don Madge,Te Edwards,0,0,2,21,5,1,0,0,1,0.14,Lightweight,Kick,KO/TKO,Don Madge,Nov 12 1990,Record: 9-3-1,6' 0",72,0.74,2.08,Southpaw,52,67,0.7,25,2.22,80,155,Sep 11 1990,Record: 6-3-0,5' 8",72,4.15,1.5,Orthodox,41,44,0,100,0.72,44,155
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Arjan Bhullar,Marcelo Golm,0,0,3,47,43,0,0,1,0,5,Heavyweight,,U-DEC,Arjan Bhullar,May 13 1986,Record: 9-1-0,6' 1",75,3.25,2.33,Orthodox,56,59,0,75,1.73,100,245,Sep 15 1992,Record: 6-3-0,6' 3",75,4.3,4.27,Orthodox,58,45,0.5,50,0.45,87,249
October 27 2018,UFC Fight Night: Oezdemir vs. Smith,Stevie Ray,Jessin Ayari,0,0,3,75,63,0,0,0,0,5,Lightweight,,U-DEC,Stevie Ray,Mar 25 1990,Record: 23-9-0,5' 10",70,2.93,3.73,Southpaw,44,54,0.6,46,0.75,55,155,May 31 1992,Record: 16-5-0,6' 0",73,3.4,3.58,Orthodox,38,59,0.3,0,0,33,155
November 03 2018,UFC 230: Cormier vs. Lewis,Daniel Cormier,Derrick Lewis,4,0,2,19,4,1,0,4,0,2.14,Heavyweight,Rear Naked Choke,SUB,Daniel Cormier,Mar 20 1979,Record: 22-2-0 (1 NC),5' 11",72,2.75,4.25,Orthodox,52,56,0.5,44,1.95,77,235,Feb 07 1985,Record: 22-7-0 (1 NC),6' 3",79,2.29,2.63,Orthodox,49,44,0,25,0.52,53,260
November 03 2018,UFC 230: Cormier vs. Lewis,Jacare Souza,Chris Weidman,0,0,3,74,68,0,0,0,1,2.46,Middleweight,Punches,KO/TKO,Jacare Souza,Dec 07 1979,Record: 26-8-0 (1 NC),6' 1",72,2.81,2.54,Orthodox,46,62,1.4,38,2.46,60,185,Jun 17 1984,Record: 14-5-0,6' 2",78,3.25,3.14,Orthodox,42,51,1,50,3.82,73,205
November 03 2018,UFC 230: Cormier vs. Lewis,Jared Cannonier,David Branch,0,0,2,26,10,0,0,0,3,0.39,Middleweight,Punches,KO/TKO,Jared Cannonier,Mar 16 1984,Record: 13-4-0,5' 11",77,2.82,3.72,Switch,51,66,0,33,0.18,51,185,Sep 26 1981,Record: 22-6-0,6' 1",78,1.91,1.66,Orthodox,39,56,0,32,2.55,43,185
November 03 2018,UFC 230: Cormier vs. Lewis,Karl Roberson,Jack Marshman,3,0,3,34,21,0,0,2,0,5,Middleweight,,U-DEC,Karl Roberson,Oct 04 1990,Record: 9-2-0,6' 1",74,1.8,3.16,Southpaw,52,64,0.8,57,1.07,53,185,Dec 19 1989,Record: 23-9-0,6' 0",73,3.54,2.64,Orthodox,28,57,0,0,0,20,185
November 03 2018,UFC 230: Cormier vs. Lewis,Israel Adesanya,Derek Brunson,0,0,1,13,3,0,0,0,0,4.51,Middleweight,Punches,KO/TKO,Israel Adesanya,Jul 22 1989,Record: 18-0-0,6' 4",80,2.6,4.46,Switch,50,66,0.4,0,0,85,185,Jan 04 1984,Record: 20-7-0,6' 1",77,2.91,3.39,Southpaw,45,54,0.5,29,2.8,100,185
November 03 2018,UFC 230: Cormier vs. Lewis,Jordan Rinaldi,Jason Knight,8,0,3,20,12,2,0,3,0,5,Featherweight,,U-DEC,Jordan Rinaldi,Sep 25 1987,Record: 14-7-0,5' 10",72,2.32,1.56,Orthodox,35,59,1.2,35,1.45,20,145,Jul 14 1992,Record: 20-6-0,5' 10",71,3.02,2.95,Orthodox,33,51,1.7,31,1.31,47,145
November 03 2018,UFC 230: Cormier vs. Lewis,Sijara Eubanks,Roxanne Modafferi,2,1,3,57,28,0,0,3,1,5,Women's Flyweight,,U-DEC,Sijara Eubanks,Apr 27 1985,Record: 5-4-0,5' 4",67,3.42,4.77,,39,58,0,44,2,63,135,Sep 24 1982,Record: 23-17-0,5' 7",69,5.31,3.3,,31,54,0.1,20,1.51,41,125
November 03 2018,UFC 230: Cormier vs. Lewis,Sheymon Moraes,Julio Arce,0,1,3,32,25,0,2,0,1,5,Featherweight,,S-DEC,Sheymon Moraes,Oct 11 1990,Record: 11-4-0,5' 8",72,3.64,3,Orthodox,42,63,0,0,0,53,145,Oct 27 1989,Record: 16-4-0,5' 7",70,2.87,4.25,Southpaw,36,67,0.6,30,0.58,93,145
November 03 2018,UFC 230: Cormier vs. Lewis,Lyman Good,Ben Saunders,0,0,1,14,12,0,0,0,0,1.32,Welterweight,Punches,KO/TKO,Lyman Good,May 26 1985,Record: 21-5-0 (1 NC),6' 0",74,3.46,5.32,Orthodox,49,67,0,100,0.38,75,170,Apr 13 1983,Record: 22-13-2,6' 2",77,3.58,3.23,Orthodox,50,51,1.3,40,0.2,66,170
November 03 2018,UFC 230: Cormier vs. Lewis,Matt Frevola,Lando Vannata,1,0,3,66,67,1,1,2,1,5,Lightweight,,M-DEC,Matt Frevola,Jun 11 1990,Record: 8-1-1,5' 9",71,3.47,3.19,Orthodox,39,60,1.4,40,3.3,75,155,Mar 14 1992,Record: 10-4-2,5' 9",71,4.77,4.41,Orthodox,42,54,0.5,42,1.35,62,155
November 03 2018,UFC 230: Cormier vs. Lewis,Shane Burgos,Kurt Holobaugh,0,0,1,17,21,1,0,0,0,2.11,Featherweight,Armbar,SUB,Shane Burgos,Mar 19 1991,Record: 13-1-0,5' 11",75,5.34,7.09,Orthodox,50,62,0.2,100,0.36,90,145,Sep 08 1986,Record: 17-7-0 (1 NC),5' 11",70,4.28,4.51,Orthodox,42,46,0.7,36,0.97,45,155
November 03 2018,UFC 230: Cormier vs. Lewis,Marcos Rogerio de Lima,Adam Wieczorek,3,1,3,28,7,0,0,3,1,5,Heavyweight,,U-DEC,Marcos Rogerio de Lima,Jun 25 1985,Record: 16-7-1,6' 1",75,2.61,3.55,Orthodox,54,54,0.8,60,0.78,36,253,Feb 05 1992,Record: 10-2-0,6' 5",81,1.87,1.68,Orthodox,38,48,0.4,33,0.41,58,250
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Yair Rodriguez,Chan Sung Jung,0,0,5,119,126,0,0,0,0,4.59,Featherweight,Elbow,KO/TKO,Yair Rodriguez,Oct 06 1992,Record: 13-2-0 (1 NC),5' 11",71,3.13,4.33,Orthodox,45,57,0.9,29,0.9,63,145,Mar 17 1987,Record: 15-5-0,5' 7",72,3.77,4.25,Orthodox,39,60,0.6,41,0.81,75,145
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Donald Cerrone,Mike Perry,2,1,1,9,11,1,0,0,1,4.46,Welterweight,Armbar,SUB,Donald Cerrone,Mar 29 1983,Record: 36-13-0 (1 NC),6' 1",73,4.23,4.34,Orthodox,46,53,1.3,36,1.21,73,155,Sep 15 1991,Record: 13-6-0,5' 10",71,4.5,4.27,Orthodox,47,57,0,41,0.61,70,170
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Germaine de Randamie,Raquel Pennington,0,0,3,42,24,0,0,0,0,5,Women's Bantamweight,,U-DEC,Germaine de Randamie,Apr 24 1984,Record: 9-4-0,5' 9",71,2.15,2.72,Orthodox,47,64,0.2,0,0,71,135,Sep 05 1988,Record: 10-8-0,5' 7",67,3.33,3.39,Orthodox,45,64,0.9,26,1.14,64,135
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Beneil Dariush,Thiago Moises,5,0,3,44,8,2,4,4,0,5,Lightweight,,U-DEC,Beneil Dariush,May 06 1989,Record: 17-4-1,5' 10",72,2.66,3.95,Southpaw,49,60,0.9,34,1.77,80,155,Mar 23 1995,Record: 12-4-0,5' 9",70,3.38,2.96,Orthodox,45,57,1.5,36,1.22,68,155
November 10 2018,UFC Fight Night: Korean Zombie vs. Rodriguez,Maycee Barber,Hannah Cifers,1,0,2,68,41,0,0,1,0,2.01,Women's Strawweight,Punches,KO/TKO,Maycee Barber,May 18 1998,Record: 8-0-0,5' 5",65,4.02,8.32,Switch,61,48,0,30,1.39,100,125,Jun 26 1992,Record: 10-3-0,5' 1",62,5.08,4.81,Orthodox,45,53,0.4,100,0.41,69,115
